record_uid,dataset,source_row_index,split,priority_group,magnitude_bin,magnitude,event_id,station_network,station_code,trace_name,waveform_key,component_order,channel_type,units,sampling_rate_hz,n_samples,duration_sec,has_catalog_p,catalog_p_sample,catalog_fields_for_evaluation_only,waveform_qc_status,waveform_error,resolved_waveform_key,waveform_shape,waveform_preprocess,feature_n_samples,feature_sampling_rate_hz,feature_duration_sec,feature_finite_fraction,feature_zero_fraction,feature_max_abs,feature_rms,feature_mad_scale,feature_spike_score,feature_clip_fraction,feature_onset_sec,feature_energy_onset_sec,feature_threshold_onset_sec,feature_energy_end_sec,feature_significant_duration_sec,feature_flag_nonfinite,feature_flag_zero_heavy,feature_flag_clipped,feature_flag_spiky,feature_qc_issue_count,catalog_p_sec,catalog_s_sec,noise_rms,signal_rms,snr_db,snr_bin,selection_status,selected_duration_sec,full_record_assignment,feature_fixed_unstable,selected_3s_psa_failure,spectral_stage,final_duration_sec
PNWAccelerometers:5508,PNWAccelerometers,5508,,low_magnitude_background,<3,1.91,uw61577097,UW,TOLT,"bucket1$5647,:3,:15001","bucket1$5647,:3,:15001",ENZ,EN,accelerometer,100.0,15001,150.01,True,5466,"catalog_p_sec,catalog_s_sec,catalog_p_sample,catalog_s_sample",ok,,PNWAccelerometers:5508,3x15001,linear_detrend_highpass_0.1hz,15001,100.0,150.01,1.0,0.0,385.8365560330404,19.72296652048565,1.2041918767033066,320.4111931807229,6.666222251849876e-05,54.76,55.09,54.76,61.94,6.849999999999994,False,False,False,True,1,54.66,58.29,2.2949346446863723,49.39304537985181,26.657909633748922,>=10 dB,stable_candidate,12.18,False,False,True,full_record_fallback,150.01
PNWAccelerometers:5509,PNWAccelerometers,5509,,low_magnitude_background,<3,1.91,uw61577097,UW,ELW,"bucket1$5649,:3,:15001","bucket1$5649,:3,:15001",ENZ,EN,accelerometer,100.0,15001,150.01,True,5533,"catalog_p_sec,catalog_s_sec,catalog_p_sample,catalog_s_sample",ok,,PNWAccelerometers:5509,3x15001,linear_detrend_highpass_0.1hz,15001,100.0,150.01,1.0,0.0,193.0694963975347,10.453083218826585,3.904990773063213,49.441729217220185,6.666222251849876e-05,7.48,7.48,55.33,139.1,131.62,False,False,False,False,0,55.33,59.81,5.309452265399287,18.11574191433332,10.660128085043972,>=10 dB,stable_candidate,136.62,False,True,True,arias_escalation,150.01
PNWAccelerometers:551,PNWAccelerometers,551,,low_magnitude_background,<3,1.6,uw10769193,UW,ALCT,"bucket1$555,:3,:15001","bucket1$555,:3,:15001",ENZ,EN,accelerometer,100.0,15001,150.01,True,5232,"catalog_p_sec,catalog_s_sec,catalog_p_sample,catalog_s_sample",ok,,PNWAccelerometers:551,3x15001,linear_detrend_highpass_0.1hz,15001,100.0,150.01,1.0,0.0,268.2710210990424,20.044308580520266,7.710574521026501,34.792611155948954,6.666222251849876e-05,3.18,3.18,54.98,142.05,138.87,False,False,False,False,0,52.32,54.99,15.762314564426234,31.38023235853756,5.980723293752584,3-10 dB,stable_candidate,143.88,False,True,False,primary,143.88
PNWAccelerometers:5510,PNWAccelerometers,5510,,low_magnitude_background,<3,1.91,uw61577097,UW,MBPA,"bucket1$5648,:3,:15001","bucket1$5648,:3,:15001",ENZ,EN,accelerometer,100.0,15001,150.01,True,5517,"catalog_p_sec,catalog_s_sec,catalog_p_sample,catalog_s_sample",ok,,PNWAccelerometers:5510,3x15001,linear_detrend_highpass_0.1hz,15001,100.0,150.01,1.0,0.0,221.64843866557325,31.87627354386219,14.176321203966149,15.635116859764864,0.0001333244450369,0.51,0.51,,139.97,139.46,False,False,False,False,0,55.17,58.8,27.421651457529414,43.87858517072806,4.083180184220119,3-10 dB,stable_candidate,142.97,False,True,True,arias_escalation,150.01
PNWAccelerometers:5511,PNWAccelerometers,5511,,low_magnitude_background,<3,1.26,uw61576442,UW,YACT,"bucket1$5650,:3,:15001","bucket1$5650,:3,:15001",ENZ,EN,accelerometer,100.0,15001,150.01,True,5484,"catalog_p_sec,catalog_s_sec,catalog_p_sample,catalog_s_sample",ok,,PNWAccelerometers:5511,3x15001,linear_detrend_highpass_0.1hz,15001,100.0,150.01,1.0,0.0,51.61923127768483,3.0376293574951596,0.8014454964434234,64.40766278774491,6.666222251849876e-05,2.63,2.63,54.86,125.06,122.43,False,False,False,False,0,54.84,58.81,2.001137821821234,6.422085988689336,10.12798231977601,>=10 dB,stable_candidate,127.44,False,True,True,arias_escalation,150.01
PNWAccelerometers:5512,PNWAccelerometers,5512,,low_magnitude_background,<3,1.85,uw61575152,UW,MARY,"bucket1$5652,:3,:15001","bucket1$5652,:3,:15001",ENZ,EN,accelerometer,100.0,15001,150.01,True,5200,"catalog_p_sec,catalog_s_sec,catalog_p_sample,catalog_s_sample",ok,,PNWAccelerometers:5512,3x15001,linear_detrend_highpass_0.1hz,15001,100.0,150.01,1.0,0.0,721.6073622282034,39.02069255668628,11.774532155437248,61.28543815602723,6.666222251849876e-05,1.33,1.33,54.83,128.49,127.16,False,False,False,False,0,52.0,54.79,23.40683290293624,81.61548351280935,10.848598061058263,>=10 dB,stable_candidate,131.49,False,True,True,arias_escalation,150.01
PNWAccelerometers:5513,PNWAccelerometers,5513,,low_magnitude_background,<3,1.85,uw61575152,UW,GHW,"bucket1$5651,:3,:15001","bucket1$5651,:3,:15001",ENZ,EN,accelerometer,100.0,15001,150.01,True,6115,"catalog_p_sec,catalog_s_sec,catalog_p_sample,catalog_s_sample",ok,,PNWAccelerometers:5513,3x15001,linear_detrend_highpass_0.1hz,15001,100.0,150.01,1.0,0.0,92.99631577097485,9.88894657200719,3.0245514104594236,30.747143344754345,6.666222251849876e-05,0.45,0.45,70.8,118.59,118.14,False,False,False,False,0,61.15,70.13,8.777708731608806,16.509524313303892,5.487067890116721,3-10 dB,stable_candidate,121.59,False,True,False,primary,121.59
PNWAccelerometers:5514,PNWAccelerometers,5514,,low_magnitude_background,<3,1.85,uw61575152,UW,WISC,"bucket1$5653,:3,:15001","bucket1$5653,:3,:15001",ENZ,EN,accelerometer,100.0,15001,150.01,True,5216,"catalog_p_sec,catalog_s_sec,catalog_p_sample,catalog_s_sample",ok,,PNWAccelerometers:5514,3x15001,linear_detrend_highpass_0.1hz,15001,100.0,150.01,1.0,0.0,484.4831297638803,40.7083492378539,13.344107629336715,36.30689613884373,0.0001333244450369,0.85,0.85,55.2,142.71,141.86,False,False,False,False,0,52.16,55.19,23.26283055787044,79.14213040643541,10.634903587403004,>=10 dB,stable_candidate,145.71,False,True,True,arias_escalation,150.01
PNWAccelerometers:5515,PNWAccelerometers,5515,,low_magnitude_background,<3,1.83,uw61574977,UW,MBKE,"bucket1$5654,:3,:15001","bucket1$5654,:3,:15001",ENZ,EN,accelerometer,100.0,15001,150.01,True,5226,"catalog_p_sec,catalog_s_sec,catalog_p_sample,catalog_s_sample",ok,,PNWAccelerometers:5515,3x15001,linear_detrend_highpass_0.1hz,15001,100.0,150.01,1.0,0.0,1341.5016867606969,49.65583641900774,15.314993077833416,87.59401195566693,6.666222251849876e-05,4.53,4.53,52.38,123.73,119.2,False,False,False,True,1,52.26,54.75,25.37035994009926,111.1426309032733,12.831080882990221,>=10 dB,stable_candidate,124.2,False,True,True,arias_escalation,150.01
PNWAccelerometers:5516,PNWAccelerometers,5516,,low_magnitude_background,<3,1.63,uw61574942,UW,MBKE,"bucket1$5655,:3,:15001","bucket1$5655,:3,:15001",ENZ,EN,accelerometer,100.0,15001,150.01,True,5212,"catalog_p_sec,catalog_s_sec,catalog_p_sample,catalog_s_sample",ok,,PNWAccelerometers:5516,3x15001,linear_detrend_highpass_0.1hz,15001,100.0,150.01,1.0,0.0,327.7476521479656,19.088146209654628,7.401856255460489,44.279116053649375,6.666222251849876e-05,0.46,0.46,,139.69,139.23,False,False,False,False,0,52.12,54.26,14.223031004450947,34.84997106385942,7.784205301777489,3-10 dB,stable_candidate,142.69,False,True,False,primary,142.69
PNWAccelerometers:5517,PNWAccelerometers,5517,,low_magnitude_background,<3,1.48,uw61574937,UW,MBKE,"bucket1$5656,:3,:15001","bucket1$5656,:3,:15001",ENZ,EN,accelerometer,100.0,15001,150.01,True,5187,"catalog_p_sec,catalog_s_sec,catalog_p_sample,catalog_s_sample",ok,,PNWAccelerometers:5517,3x15001,linear_detrend_highpass_0.1hz,15001,100.0,150.01,1.0,0.0,331.42584900220425,18.456284790609516,7.323084007656871,45.25768769765197,6.666222251849876e-05,2.44,2.44,54.25,137.89,135.45,False,False,False,False,0,51.87,53.76,14.164108844236896,33.81564326095428,7.558567956090043,3-10 dB,stable_candidate,140.46,False,True,True,arias_escalation,150.01
PNWAccelerometers:5518,PNWAccelerometers,5518,,low_magnitude_background,<3,1.8,uw61574897,UW,YACT,"bucket1$5657,:3,:15001","bucket1$5657,:3,:15001",ENZ,EN,accelerometer,100.0,15001,150.01,True,5287,"catalog_p_sec,catalog_s_sec,catalog_p_sample,catalog_s_sample",ok,,PNWAccelerometers:5518,3x15001,linear_detrend_highpass_0.1hz,15001,100.0,150.01,1.0,0.0,574.8540629118651,26.76574803129675,1.1633211992902703,494.14904779744177,6.666222251849876e-05,52.87,52.96,52.87,60.32,7.359999999999999,False,False,False,True,1,52.87,55.12,1.786667106870972,69.18923683500492,31.7598979667498,>=10 dB,stable_candidate,12.45,False,False,True,full_record_fallback,150.01
PNWAccelerometers:5519,PNWAccelerometers,5519,,low_magnitude_background,<3,1.36,uw61574472,UW,EVGW,"bucket1$5658,:3,:15001","bucket1$5658,:3,:15001",ENZ,EN,accelerometer,100.0,15001,150.01,True,5486,"catalog_p_sec,catalog_s_sec,catalog_p_sample,catalog_s_sample",ok,,PNWAccelerometers:5519,3x15001,linear_detrend_highpass_0.1hz,15001,100.0,150.01,1.0,0.0,58.764466470415584,4.836717555629079,1.86509467885916,31.507497788991927,6.666222251849876e-05,0.98,0.98,,141.57,140.59,False,False,False,False,0,54.86,58.9,4.420632366452445,6.67546043595342,3.579936542985161,3-10 dB,stable_candidate,144.57,False,True,True,arias_escalation,150.01
PNWAccelerometers:552,PNWAccelerometers,552,,low_magnitude_background,<3,1.2,uw10769148,UW,ALCT,"bucket1$556,:3,:15001","bucket1$556,:3,:15001",ENZ,EN,accelerometer,100.0,15001,150.01,True,5240,"catalog_p_sec,catalog_s_sec,catalog_p_sample,catalog_s_sample",ok,,PNWAccelerometers:552,3x15001,linear_detrend_highpass_0.1hz,15001,100.0,150.01,1.0,0.0,175.5159206436672,20.461559367869004,7.8457411139707105,22.370852937159817,6.666222251849876e-05,3.46,3.46,29.38,147.9,144.44,False,False,False,False,0,52.4,55.08,14.066937360153648,29.455682227009618,6.419390647696568,3-10 dB,stable_candidate,148.55,False,True,False,primary,148.55
PNWAccelerometers:5520,PNWAccelerometers,5520,,low_magnitude_background,<3,1.36,uw61574472,UW,MBPA,"bucket1$5659,:3,:15001","bucket1$5659,:3,:15001",ENZ,EN,accelerometer,100.0,15001,150.01,True,5471,"catalog_p_sec,catalog_s_sec,catalog_p_sample,catalog_s_sample",ok,,PNWAccelerometers:5520,3x15001,linear_detrend_highpass_0.1hz,15001,100.0,150.01,1.0,0.0,120.94441712650196,27.63597408422798,13.068144865443005,9.254903306614208,6.666222251849876e-05,1.36,1.36,,144.98,143.61999999999998,False,False,False,False,0,54.71,58.24,25.238856800420525,32.826854010479444,2.2831916837717268,<3 dB,stable_candidate,147.98,False,True,True,arias_escalation,150.01
PNWAccelerometers:5521,PNWAccelerometers,5521,,low_magnitude_background,<3,1.36,uw61574472,UW,TOLT,"bucket1$5660,:3,:15001","bucket1$5660,:3,:15001",ENZ,EN,accelerometer,100.0,15001,150.01,True,5636,"catalog_p_sec,catalog_s_sec,catalog_p_sample,catalog_s_sample",ok,,PNWAccelerometers:5521,3x15001,linear_detrend_highpass_0.1hz,15001,100.0,150.01,1.0,0.0,48.5375243194551,4.021713551848987,1.3582713540472144,35.73477727762482,6.666222251849876e-05,1.04,1.04,61.47,138.51,137.47,False,False,False,False,0,56.36,61.37,3.0800243404930616,6.992710286192192,7.121827736404537,3-10 dB,stable_candidate,141.51,False,True,True,arias_escalation,150.01
PNWAccelerometers:5522,PNWAccelerometers,5522,,low_magnitude_background,<3,1.31,uw61574222,UW,TOLT,"bucket1$5661,:3,:15001","bucket1$5661,:3,:15001",ENZ,EN,accelerometer,100.0,15001,150.01,True,5637,"catalog_p_sec,catalog_s_sec,catalog_p_sample,catalog_s_sample",ok,,PNWAccelerometers:5522,3x15001,linear_detrend_highpass_0.1hz,15001,100.0,150.01,1.0,0.0,53.1620552699364,3.8055708920416658,1.2526953296919032,42.43813640066132,6.666222251849876e-05,0.65,0.65,61.36,137.53,136.88,False,False,False,False,0,56.37,61.27,2.828463708887502,6.8838247293056085,7.725583866055512,3-10 dB,stable_candidate,140.53,False,True,False,primary,140.53
PNWAccelerometers:5523,PNWAccelerometers,5523,,low_magnitude_background,<3,1.18,uw61573172,UW,YACT,"bucket1$5662,:3,:15001","bucket1$5662,:3,:15001",ENZ,EN,accelerometer,100.0,15001,150.01,True,5484,"catalog_p_sec,catalog_s_sec,catalog_p_sample,catalog_s_sample",ok,,PNWAccelerometers:5523,3x15001,linear_detrend_highpass_0.1hz,15001,100.0,150.01,1.0,0.0,28.762821758804783,3.180055288692232,0.8550733848111133,33.6378400611294,6.666222251849876e-05,3.94,3.94,55.55,132.2,128.26,False,False,False,False,0,54.84,59.41,1.7678256364555591,6.683747267033508,11.551611838297177,>=10 dB,stable_candidate,133.26,False,True,True,arias_escalation,150.01
PNWAccelerometers:5524,PNWAccelerometers,5524,,low_magnitude_background,<3,1.3,uw61572697,UW,ELW,"bucket1$5663,:3,:15001","bucket1$5663,:3,:15001",ENZ,EN,accelerometer,100.0,15001,150.01,True,5380,"catalog_p_sec,catalog_s_sec,catalog_p_sample,catalog_s_sample",ok,,PNWAccelerometers:5524,3x15001,linear_detrend_highpass_0.1hz,15001,100.0,150.01,1.0,0.0,128.20883422692955,9.219838336703582,3.935110014809391,32.58074964725979,6.666222251849876e-05,0.51,0.51,,123.16,122.65,False,False,False,False,0,53.8,56.77,11.084872188160395,13.451837387878191,1.6810183756543653,<3 dB,stable_candidate,126.16,False,True,True,arias_escalation,150.01
PNWAccelerometers:5525,PNWAccelerometers,5525,,low_magnitude_background,<3,1.3,uw61572697,UW,TOLT,"bucket1$5664,:3,:15001","bucket1$5664,:3,:15001",ENZ,EN,accelerometer,100.0,15001,150.01,True,5423,"catalog_p_sec,catalog_s_sec,catalog_p_sample,catalog_s_sample",ok,,PNWAccelerometers:5525,3x15001,linear_detrend_highpass_0.1hz,15001,100.0,150.01,1.0,0.0,81.62350375758767,8.03373909583635,2.9677745112588942,27.503270025378026,6.666222251849876e-05,1.73,1.73,57.49,140.45,138.72,False,False,False,False,0,54.23,57.19,6.935775426617883,11.817461184354396,4.628583236254756,3-10 dB,stable_candidate,143.45,False,True,True,arias_escalation,150.01
PNWAccelerometers:5526,PNWAccelerometers,5526,,low_magnitude_background,<3,1.67,uw61572537,UW,EARN,"bucket1$5665,:3,:15001","bucket1$5665,:3,:15001",ENZ,EN,accelerometer,100.0,15001,150.01,True,5459,"catalog_p_sec,catalog_s_sec,catalog_p_sample,catalog_s_sample",ok,,PNWAccelerometers:5526,3x15001,linear_detrend_highpass_0.1hz,15001,100.0,150.01,1.0,0.0,54.659498366339335,4.085873522186575,1.431234179770896,38.190464662525685,6.666222251849876e-05,0.66,0.66,,138.45,137.79,False,False,False,False,0,54.59,57.39,3.402303241445324,6.72802642472755,5.92229339175652,3-10 dB,stable_candidate,141.45,False,True,False,primary,141.45
PNWAccelerometers:5527,PNWAccelerometers,5527,,low_magnitude_background,<3,1.67,uw61572537,UW,SWID,"bucket1$5666,:3,:15001","bucket1$5666,:3,:15001",ENZ,EN,accelerometer,100.0,15001,150.01,True,5681,"catalog_p_sec,catalog_s_sec,catalog_p_sample,catalog_s_sample",ok,,PNWAccelerometers:5527,3x15001,linear_detrend_highpass_0.1hz,15001,100.0,150.01,1.0,0.0,26.370804252059727,4.241588911961217,1.639378975238749,16.085849977561924,6.666222251849876e-05,1.23,1.23,,144.42,143.19,False,False,False,False,0,56.81,62.9,4.1490960159287,5.188655730283103,1.9420274175748975,<3 dB,stable_candidate,147.42,False,True,False,primary,147.42
PNWAccelerometers:5528,PNWAccelerometers,5528,,low_magnitude_background,<3,1.67,uw61572537,UW,ELW,"bucket1$5667,:3,:15001","bucket1$5667,:3,:15001",ENZ,EN,accelerometer,100.0,15001,150.01,True,5772,"catalog_p_sec,catalog_s_sec,catalog_p_sample,catalog_s_sample",ok,,PNWAccelerometers:5528,3x15001,linear_detrend_highpass_0.1hz,15001,100.0,150.01,1.0,0.0,35.823971862612716,7.3927967257132785,2.933018187128563,12.214029909471694,6.666222251849876e-05,1.8,1.8,,147.58,145.78,False,False,False,False,0,57.72,64.17,6.425073429890621,8.220388613158459,2.140285071310135,<3 dB,stable_candidate,150.01,False,True,False,primary,150.01
PNWAccelerometers:5529,PNWAccelerometers,5529,,low_magnitude_background,<3,1.53,uw61572182,UW,SOUA,"bucket1$5668,:3,:15001","bucket1$5668,:3,:15001",ENZ,EN,accelerometer,100.0,15001,150.01,True,5801,"catalog_p_sec,catalog_s_sec,catalog_p_sample,catalog_s_sample",ok,,PNWAccelerometers:5529,3x15001,linear_detrend_highpass_0.1hz,15001,100.0,150.01,1.0,0.0,58.589060013260415,4.8886789479880735,1.7120336556038651,34.221909027013254,6.666222251849876e-05,0.64,0.64,,139.32,138.68,False,False,False,False,0,58.01,64.33,3.8029162007004005,7.8463449694315095,6.2910128526995726,3-10 dB,stable_candidate,142.32,False,True,True,arias_escalation,150.01
PNWAccelerometers:553,PNWAccelerometers,553,,low_magnitude_background,<3,1.83,uw10768523,UW,KIMR,"bucket1$557,:3,:15001","bucket1$557,:3,:15001",ENZ,EN,accelerometer,100.0,15001,150.01,True,5374,"catalog_p_sec,catalog_s_sec,catalog_p_sample,catalog_s_sample",ok,,PNWAccelerometers:553,3x15001,linear_detrend_highpass_0.1hz,15001,100.0,150.01,1.0,0.0,514.2180544635382,65.47167115976845,24.8621347915413,20.682779607424848,6.666222251849876e-05,0.52,0.52,,142.08,141.56,False,False,False,False,0,53.74,56.87,60.444308669440375,87.28471899704238,3.191656067584206,3-10 dB,stable_candidate,145.09,False,True,True,arias_escalation,150.01
PNWAccelerometers:5530,PNWAccelerometers,5530,,low_magnitude_background,<3,1.88,uw61806246,UW,PUBD,"bucket1$5669,:3,:15001","bucket1$5669,:3,:15001",ENZ,EN,accelerometer,100.0,15001,150.01,True,5883,"catalog_p_sec,catalog_s_sec,catalog_p_sample,catalog_s_sample",ok,,PNWAccelerometers:5530,3x15001,linear_detrend_highpass_0.1hz,15001,100.0,150.01,1.0,0.0,65.04285238647958,5.603249556084954,1.713842228541451,37.95148194115493,6.666222251849876e-05,2.6,2.6,58.66,140.29,137.69,False,False,False,False,0,58.83,65.14,3.6293497773492924,9.959410613690773,8.768096258852019,3-10 dB,stable_candidate,142.69,False,True,True,arias_escalation,150.01
PNWAccelerometers:5531,PNWAccelerometers,5531,,low_magnitude_background,<3,1.74,uw61805701,UW,PCFR,"bucket1$5670,:3,:15001","bucket1$5670,:3,:15001",ENZ,EN,accelerometer,100.0,15001,150.01,True,5798,"catalog_p_sec,catalog_s_sec,catalog_p_sample,catalog_s_sample",ok,,PNWAccelerometers:5531,3x15001,linear_detrend_highpass_0.1hz,15001,100.0,150.01,1.0,0.0,133.83978128520255,8.584270511857898,2.099977248028194,63.73391969406977,6.666222251849876e-05,5.62,5.62,140.49,144.24,138.62,False,False,False,False,0,57.98,64.41,4.465029084287375,8.197261089054843,5.27688951560091,3-10 dB,stable_candidate,143.62,False,True,True,arias_escalation,150.01
PNWAccelerometers:5532,PNWAccelerometers,5532,,low_magnitude_background,<3,1.52,uw61804966,UW,MBPA,"bucket1$5671,:3,:15001","bucket1$5671,:3,:15001",ENZ,EN,accelerometer,100.0,15001,150.01,True,5447,"catalog_p_sec,catalog_s_sec,catalog_p_sample,catalog_s_sample",ok,,PNWAccelerometers:5532,3x15001,linear_detrend_highpass_0.1hz,15001,100.0,150.01,1.0,0.0,149.6101938950909,31.271286219626905,14.68308449361465,10.189289175592029,6.666222251849876e-05,1.14,1.14,,146.69,145.55,False,False,False,False,0,54.47,57.44,30.122700108247564,33.8717012501871,1.0188622414414916,<3 dB,stable_candidate,150.01,False,True,False,primary,150.01
PNWAccelerometers:5533,PNWAccelerometers,5533,,low_magnitude_background,<3,1.3,uw61802941,UW,EARN,"bucket1$5672,:3,:15001","bucket1$5672,:3,:15001",ENZ,EN,accelerometer,100.0,15001,150.01,True,5433,"catalog_p_sec,catalog_s_sec,catalog_p_sample,catalog_s_sample",ok,,PNWAccelerometers:5533,3x15001,linear_detrend_highpass_0.1hz,15001,100.0,150.01,1.0,0.0,36.17761469330019,3.5371279313642185,1.2849738790959842,28.15435806271189,6.666222251849876e-05,1.84,1.84,,140.41,138.57,False,False,False,False,0,54.33,58.39,3.081376126488448,5.4912981825415805,5.018606269377153,3-10 dB,stable_candidate,143.41,False,True,False,primary,143.41
PNWAccelerometers:5534,PNWAccelerometers,5534,,low_magnitude_background,<3,2.05,uw61799412,UW,GMO,"bucket1$5673,:3,:15001","bucket1$5673,:3,:15001",ENZ,EN,accelerometer,100.0,15001,150.01,True,5962,"catalog_p_sec,catalog_s_sec,catalog_p_sample,catalog_s_sample",ok,,PNWAccelerometers:5534,3x15001,linear_detrend_highpass_0.1hz,15001,100.0,150.01,1.0,0.0,38.82916909683688,8.608530747920643,3.3715261506600807,11.516793096572858,6.666222251849876e-05,0.71,0.71,,141.72,141.01,False,False,False,False,0,59.62,68.04,7.354227295984145,11.169532000961432,3.6299585662699845,3-10 dB,stable_candidate,144.72,False,True,False,primary,144.72
PNWAccelerometers:5535,PNWAccelerometers,5535,,low_magnitude_background,<3,2.43,uw61721206,UW,SCC,"bucket1$5674,:3,:15001","bucket1$5674,:3,:15001",ENZ,EN,accelerometer,100.0,15001,150.01,True,5503,"catalog_p_sec,catalog_s_sec,catalog_p_sample,catalog_s_sample",ok,,PNWAccelerometers:5535,3x15001,linear_detrend_highpass_0.1hz,15001,100.0,150.01,1.0,0.0,456.4299524678983,50.31713581790153,10.480942510990529,43.54855987324391,6.666222251849876e-05,9.57,9.57,55.19,112.58,103.01,False,False,False,False,0,55.03,59.64,23.158776922729487,113.76128681200643,13.825577530765154,>=10 dB,stable_candidate,150.01,False,True,False,primary,150.01
PNWAccelerometers:5536,PNWAccelerometers,5536,,low_magnitude_background,<3,2.12,uw61720076,UW,OCP,"bucket1$5675,:3,:15001","bucket1$5675,:3,:15001",ENZ,EN,accelerometer,100.0,15001,150.01,True,5882,"catalog_p_sec,catalog_s_sec,catalog_p_sample,catalog_s_sample",ok,,PNWAccelerometers:5536,3x15001,linear_detrend_highpass_0.1hz,15001,100.0,150.01,1.0,0.0,61.54689969902775,4.302710276391468,1.3860411110403028,44.404815419099144,6.666222251849876e-05,1.15,1.15,66.79,138.63,137.48,False,False,False,False,0,58.82,66.73,3.2190537844041622,7.236132665915785,7.035565750714374,3-10 dB,stable_candidate,141.63,False,True,True,arias_escalation,150.01
PNWAccelerometers:5537,PNWAccelerometers,5537,,low_magnitude_background,<3,1.42,uw61720861,UO,VERN,"bucket1$5676,:3,:15001","bucket1$5676,:3,:15001",ENZ,EN,accelerometer,100.0,15001,150.01,True,6040,"catalog_p_sec,catalog_s_sec,catalog_p_sample,catalog_s_sample",ok,,PNWAccelerometers:5537,3x15001,linear_detrend_highpass_0.1hz,15001,100.0,150.01,1.0,0.0,5.947250256548925,1.568239906014805,0.6142972020621885,9.681389133116795,6.666222251849876e-05,1.66,1.66,,142.72,141.06,False,False,False,False,0,60.4,69.04,1.4955782823370585,1.784246452397556,1.532913837911026,<3 dB,stable_candidate,145.72,False,True,False,primary,145.72
